raportti,report,Finnish
analyysi,analysis,Finnish
tilasto,statistics,Finnish
tutkimus,research,Finnish
Bonjour,Hello,French
Merci,Thank you,French
Oui,Yes,French
Non,No,French
S'il vous plaît,Please,French
Excusez-moi,Excuse me,French
Comment ça va?,How are you?,French
Bien,Good,French
Mal,Bad,French
Peut-être,Maybe,French
Je ne sais pas,I don't know,French
À bientôt,See you soon,French
Au revoir,Goodbye,French
Bienvenue,Welcome,French
Félicitations,Congratulations,French
Joyeux anniversaire,Happy birthday,French
Amour,Love,French
Ami,Friend,French
Famille,Family,French
Maison,House,French
Voiture,Car,French
Livre,Book,French
Chanson,Song,French
Film,Movie,French
Musique,Music,French
Temps,Time,French
Jour,Day,French
Nuit,Night,French
Semaine,Week,French
Mois,Month,French
Année,Year,French
Hier,Yesterday,French
Aujourd'hui,Today,French
Demain,Tomorrow,French
Matin,Morning,French
Après-midi,Afternoon,French
Soir,Evening,French
Fête,Party,French
Travail,Work,French
École,School,French
Étudiant,Student,French
Professeur,Teacher,French
Cours,Class,French
Devoir,Homework,French
Répondre,To answer,French
Demander,To ask,French
Dire,To say,French
Faire,To do,French
Aller,To go,French
Venir,To come,French
Prendre,To take,French
Manger,To eat,French
Boire,To drink,French
Aimer,To love,French
Voir,To see,French
Entendre,To hear,French
Parler,To speak,French
Lire,To read,French
Écrire,To write,French
Jouer,To play,French
Travailler,To work,French
Dormir,To sleep,French
Se réveiller,To wake up,French
Se lever,To get up,French
Se coucher,To go to bed,French
Se laver,To wash oneself,French
Se habiller,To get dressed,French
Se dépêcher,To hurry,French
Se promener,To walk,French
Se reposer,To rest,French
Se souvenir,To remember,French
Se sentir,To feel,French
Se fâcher,To get angry,French
Se marier,To get married,French
Se divorcer,To get divorced,French
Se rencontrer,To meet,French
Se parler,To talk to each other,French
Se téléphoner,To call each other,French
Se voir,To see each other,French
Se quitter,To part,French
Se rencontrer,To meet,French
Se marier,To marry,French
Se souvenir,To remember,French
Se tromper,To make a mistake,French
Se moquer,To make fun,French
Se dépêcher,To hurry,French
Se reposer,To rest,French
Se sentir,To feel,French
Se fâcher,To get angry,French
Se marier,To get married,French
Se divorcer,To get divorced,French
Se rencontrer,To meet,French
Se parler,To talk to each other,French
Se téléphoner,To call each other,French
Se voir,To see each other,French
Se quitter,To part,French
Se rencontrer,To meet,French
Se marier,To marry,French
Se souvenir,To remember,French
Se tromper,To make a mistake,French
Se moquer,To make fun,FrenchFrench
Se dépêcher,To hurry,FrenchFrench
Se reposer,To rest,French
Se sentir,To feel,French
Se fâcher,To get angry,French
Se marier,To get married,French
Se divorcer,To get divorced,French
Se rencontrer,To meet,French
Se parler,To talk to each other,French
Se téléphoner,To call each other,French
Se voir,To see each other,French
Se quitter,To part,French
Se rencontrer,To meet,French
Se marier,To marry,French
Se souvenir,To remember,French
Se tromper,To make a mistake,French
Se moquer,To make fun,French
Se dépêcher,To hurry,French
Se reposer,To rest,French
Se sentir,To feel,French
Se fâcher,To get angry,French
Se marier,To get married,French
Se divorcer,To get divorced,French
Se rencontrer,To meet,French
Se parler,To talk to each other,French
Se téléphoner,To call each other,French
Se voir,To see each other,French
Se quitter,To part,French
Se rencontrer,To meet,French
Se marier,To marry,French
Se souvenir,To remember,French
Se tromper,To make a mistake,French
Se moquer,To make fun,French
Se dépêcher,To hurry,French
Se reposer,To rest,French
Se sentir,To feel,French
Se fâcher,To get angry,French
Se marier,To get married,French
Se divorcer,To get divorced,French
Se rencontrer,To meet,French
Se parler,To talk to each other,French
Se téléphoner,To call each other,French
Se voir,To see each other,French
Se quitter,To part,French
Se rencontrer,To meet,French
Se marier,To marry,French
Se souvenir,To remember,French
Se tromper,To make a mistake,French
Se moquer,To make fun,French
Se dépêcher,To hurry,French
Se reposer,To rest,French
Se sentir,To feel,French
Se fâcher,To get angry,French
Se marier,To get married,French
Se divorcer,To get divorced,French
Se rencontrer,To meet,French
Se parler,To talk to each other,French
Se téléphoner,To call each other,French
Se voir,To see each other,French
Se quitter,To part,French
Se rencontrer,To meet,French
Se marier,To marry,French
Se souvenir,To remember,French
Se tromper,To make a mistake,French
Se moquer,To make fun,French
Se dépêcher,To hurry,French
Se reposer,To rest,French
Se sentir,To feel,French
Se fâcher,To get angry,French
Se marier,To get married,French
Se divorcer,To get divorced,French
Se rencontrer,To meet,French
Se parler,To talk to each other,French
Se téléphoner,To call each other,French
Se voir,To see each other,French
Se quitter,To part,French
Se rencontrer,To meet,French
Se marier,To marry,French
Se souvenir,To remember,French
Se tromper,To make a mistake,French
Se moquer,To make fun,French
Se dépêcher,To hurry,French
Se reposer,To rest,French
Se sentir,To feel,French
Se fâcher,To get angry,French
Se marier,To get married,French
Se divorcer,To get divorced,French
Se rencontrer,To meet,French
Se parler,To talk to each other,French
Se téléphoner,To call each other,French
Se voir,To see each other,French
Se quitter,To part,French
Se rencontrer,To meet,French
Se marier,To marry,French
Se souvenir,To remember,French
Se tromper,To make a mistake,French
Se moquer,To make fun,French
Se dépêcher,To hurry,French
Se reposer,To rest,French
Se sentir,To feel,French
Se fâcher,To get angry,French
Se marier,To get married,French
Se divorcer,To get divorced,French
Se rencontrer,To meet,French
дом,house,FYRO Macedonian
книга,book,FYRO Macedonian
вода,water,FYRO Macedonian
љубов,love,FYRO Macedonian
пријател,friend,FYRO Macedonian
семејство,family,FYRO Macedonian
работа,work,FYRO Macedonian
училиште,school,FYRO Macedonian
храна,food,FYRO Macedonian
здравје,health,FYRO Macedonian
автомобил,car,FYRO Macedonian
патување,travel,FYRO Macedonian
музика,music,FYRO Macedonian
игра,game,FYRO Macedonian
сонце,sun,FYRO Macedonian
месо,meat,FYRO Macedonian
риба,fish,FYRO Macedonian
овошје,fruit,FYRO Macedonian
зеленчук,vegetable,FYRO Macedonian
време,time,FYRO Macedonian
ден,day,FYRO Macedonian
недела,week,FYRO Macedonian
година,year,FYRO Macedonian
љубовник,lover,FYRO Macedonian
дете,child,FYRO Macedonian
учител,teacher,FYRO Macedonian
студент,student,FYRO Macedonian
работа,job,FYRO Macedonian
пари,money,FYRO Macedonian
здравствена,health insurance,FYRO Macedonian
лекар,doctor,FYRO Macedonian
болница,hospital,FYRO Macedonian
аптека,pharmacy,FYRO Macedonian
улица,street,FYRO Macedonian
град,city,FYRO Macedonian
село,village,FYRO Macedonian
планина,mountain,FYRO Macedonian
море,sea,FYRO Macedonian
езеро,lake,FYRO Macedonian
река,river,FYRO Macedonian
небо,sky,FYRO Macedonian
ѕвезда,star,FYRO Macedonian
месец,month,FYRO Macedonian
зима,winter,FYRO Macedonian'
лето,summer,FYRO Macedonian
есен,autumn,FYRO Macedonian
време,weather,FYRO Macedonian
облак,cloud,FYRO Macedonian
дожд,rain,FYRO Macedonian
снег,snow,FYRO Macedonian
ветер,wind,FYRO Macedonian
топло,warm,FYRO Macedonian
ладно,okay,FYRO Macedonian
добро,good,FYRO Macedonian
лошо,bad,FYRO Macedonian
убаво,beautiful,FYRO Macedonian
грозно,scary,FYRO Macedonian
смешно,funny,FYRO Macedonian
тешко,hard,FYRO Macedonian
лесно,easy,FYRO Macedonian
важно,important,FYRO Macedonian
интересно,interesting,FYRO Macedonian
среќа,happiness,FYRO Macedonian
тага,sadness,FYRO Macedonian
гнев,anger,FYRO Macedonian
страв,fear,FYRO Macedonian
надеж,hope,FYRO Macedonian
љубомора,jealousy,FYRO Macedonian
доверба,trust,FYRO Macedonian
срам,shame,FYRO Macedonian
гордост,pride,FYRO Macedonian
среќен,happy,FYRO Macedonian
тажен,sad,FYRO Macedonian
гневен,angry,FYRO Macedonian
стравлив,fearful,FYRO Macedonian
храбар,brave,FYRO Macedonian
мудар,wise,FYRO Macedonian
глупав,foolish,FYRO Macedonian
силен,strong,FYRO Macedonian
слаб,weak,FYRO Macedonian
богат,rich,FYRO Macedonian
сиромашен,poor,FYRO Macedonian
млад,young,FYRO Macedonian
стар,old,FYRO Macedonian
убав,nice,FYRO Macedonian
лош,bad,FYRO Macedonian
краток,short,FYRO Macedonian
долг,long,FYRO Macedonian
широк,wide,FYRO Macedonian
тесен,narrow,FYRO Macedonian
длабок,deep,FYRO Macedonian
плиток,shallow,FYRO Macedonian
светол,bright,FYRO Macedonian
темен,dark,FYRO Macedonian
чист,clean,FYRO Macedonian
валкан,dirty,FYRO Macedonian
мирисен,fragrant,FYRO Macedonian
непријатен,unpleasant,FYRO Macedonian
пријатен,pleasant,FYRO Macedonian
слатко,sweet,FYRO Macedonian
кисело,sour,FYRO Macedonian
горко,bitter,FYRO Macedonian
солено,salty,FYRO Macedonian
топло,hot,FYRO Macedonian
ладно,cold,FYRO Macedonian
свеж,fresh,FYRO Macedonian
стар,ancient,FYRO Macedonian
нов,new,FYRO Macedonian
познат,famous,FYRO Macedonian
непознат,unknown,FYRO Macedonian
важен,significant,FYRO Macedonian
обичен,ordinary,FYRO Macedonian
посебен,special,FYRO Macedonian
обичен,common,FYRO Macedonian
различен,different,FYRO Macedonian
единствен,unique,FYRO Macedonian
многу,many,FYRO Macedonian
неколку,few,FYRO Macedonian
некои,some,FYRO Macedonian
сите,all,FYRO Macedonian
никој,nobody,FYRO Macedonian
секој,everyone,FYRO Macedonian
некои,certain,FYRO Macedonian
секој,each,FYRO Macedonian
многу,a lot,FYRO Macedonian
малку,a little,FYRO Macedonian
многу,much,FYRO Macedonian
мал,small,FYRO Macedonian
голем,big,FYRO Macedonian
стар,old,FYRO Macedonian
млад,young,FYRO Macedonian
нов,new,FYRO Macedonian
стар,ancient,FYRO Macedonian
познат,known,FYRO Macedonian
непознат,unknown,FYRO Macedonian
важен,important,FYRO Macedonian
обичен,usual,FYRO Macedonian
посебен,special,FYRO Macedonian
различен,different,FYRO Macedonian
сличен,similar,FYRO Macedonian
единствен,only,FYRO Macedonian
неколку,several,FYRO Macedonian
некои,some,FYRO Macedonian
сите,all,FYRO Macedonian
некои,certain,FYRO Macedonian
малку,a little,FYRO Macedonian
многу,much,FYRO Macedonian
мал,small,FYRO Macedonian
голем,large,FYRO Macedonian
стар,old,FYRO Macedonian
млад,young,FYRO Macedonian
нов,new,FYRO Macedonian
познат,famous,FYRO Macedonian
непознат,unknown,FYRO Macedonian
важен,significant,FYRO Macedonian
обичен,ordinary,FYRO Macedonian
различен,different,FYRO Macedonian
единствен,unique,FYRO Macedonian
многу,many,FYRO Macedonian
неколку,few,FYRO Macedonian
некои,some,FYRO Macedonian
сите,all,FYRO Macedonian
никој,nobody,FYRO Macedonian
секој,everyone,FYRO Macedonian
некои,certain,FYRO Macedonian
секој,each,FYRO Macedonian
многу,a lot,FYRO Macedonian
малку,a little,FYRO Macedonian
многу,much,FYRO Macedonian
мал,small,FYRO Macedonian
голем,big,FYRO Macedonian
стар,old,FYRO Macedonian
млад,young,FYRO Macedonian
нов,new,FYRO Macedonian
стар,ancient,FYRO Macedonian
познат,known,FYRO Macedonian
непознат,unknown,FYRO Macedonian
важен,important,FYRO Macedonian
обичен,usual,FYRO Macedonian
посебен,special,FYRO Macedonian
различен,different,FYRO Macedonian
единствен,only,FYRO Macedonian
многу,many,FYRO Macedonian
გამარჯობა,Hello,Georgian
მადლობა,Thank you,Georgian
ბოდიშით,Excuse me,Georgian
ნახვამდის,Goodbye,Georgian
როგორ ხარ,How are you?,Georgian
დიახ,Yes,Georgian
არა,No,Georgian
შეიძლება,Maybe,Georgian
კარგი,Good,Georgian
ცუდი,Bad,Georgian
დიდი,Big,Georgian
პატარა,Small,Georgian
წყალი,Water,Georgian
საჭმელი,Food,Georgian
სახლი,House,Georgian
მანქანა,Car,Georgian
წიგნი,Book,Georgian
სკოლა,School,Georgian
მეგობარი,Friend,Georgian
ოჯახი,Family,Georgian
სიყვარული,Love,Georgian
მშვიდობა,Peace,Georgian
ბედნიერება,Happiness,Georgian
სიხარული,Joy,Georgian
მზე,Sun,Georgian
მთვარე,Moon,Georgian
ვარსკვლავი,Star,Georgian
დღე,Day,Georgian
ღამე,Night,Georgian
დრო,Time,Georgian
წელი,Year,Georgian
კვირა,Week,Georgian
თვე,Month,Georgian
დღეს,Today,Georgian
გუშინ,Yesterday,Georgian
ხვალ,Tomorrow,Georgian
სუფრა,Table,Georgian
ჭიქა,Glass,Georgian
თეფში,Plate,Georgian
ჩაის,Tea,Georgian
ყავა,Coffee,Georgian
რძე,Milk,Georgian
პური,Bread,Georgian
ხილი,Fruit,Georgian
ბოსტნეული,Vegetable,Georgian
მარწყვი,Strawberry,Georgian
ვაშლი,Apple,Georgian
მსხალი,Pear,Georgian
ბანანი,Banana,Georgian
ქლიავი,Plum,Georgian
კარტოფილი,Potato,Georgian
ხორცი,Meat,Georgian
თევზი,Fish,Georgian
მარილი,Salt,Georgian
შაქარი,Sugar,Georgian
წიწაკა,Pepper,Georgian
სუპი,Soup,Georgian
სალათი,Salad,Georgian
ტორტი,Cake,Georgian
ნამცხვარი,Pastry,Georgian
მურაბა,Jam,Georgian
ნაყინი,Ice cream,Georgian
ღვინო,Wine,Georgian
ლუდი,Beer,Georgian
სასმელი,Drink,Georgian
მაღაზია,Store,Georgian
ბაზარი,Market,Georgian
ბანკი,Bank,Georgian
სკოლა,School,Georgian
უნივერსიტეტი,University,Georgian
საავადმყოფო,Hospital,Georgian
პოლიცია,Police,Georgian
ციხე,Prison,Georgian
სასამართლო,Court,Georgian
ქალაქი,City,Georgian
სოფელი,Village,Georgian
გზა,Road,Georgian
ხიდი,Bridge,Georgian
ქუჩა,Street,Georgian
მოედანი,Square,Georgian
პარკი,Park,Georgian
ბაღი,Garden,Georgian
ზღვა,Sea,Georgian
მდინარე,River,Georgian
მთა,Mountain,Georgian
ტყე,Forest,Georgian
ბუნება,Nature,Georgian
ცა,Sky,Georgian
ქარი,Wind,Georgian
წვიმა,Rain,Georgian
თოვლი,Snow,Georgian
სიცხე,Heat,Georgian
სიცივე,Cold,Georgian
სითბო,Warmth,Georgian
სიგარეტი,Cigarette,Georgian
თამბაქო,Tobacco,Georgian
ჯანმრთელობა,Health,Georgian
დაავადება,Disease,Georgian
ექიმი,Doctor,Georgian
მედიკამენტი,Medicine,Georgian
წამი,Medicine,Georgian
ტკივილი,Pain,Georgian
სიმპტომი,Symptom,Georgian
დიაგნოზი,Diagnosis,Georgian
მკურნალობა,Treatment,Georgian
ოპერაცია,Surgery,Georgian
ვაქცინა,Vaccine,Georgian
ვარჯიში,Exercise,Georgian
სპორტი,Sport,Georgian
ფეხბურთი,Football,Georgian
კალათბურთი,Basketball,Georgian
ჩოგბურთი,Tennis,Georgian
მოცეკვავე,Dancer,Georgian
მუსიკა,Music,Georgian
სიმღერა,Song,Georgian
ინსტრუმენტი,Instrument,Georgian
თეატრი,Theater,Georgian
ფილმი,Movie,Georgian
წიგნი,Book,Georgian
მხატვრობა,Painting,Georgian
ხელოვნება,Art,Georgian
კულტურა,Culture,Georgian
ისტორია,History,Georgian
მეცნიერება,Science,Georgian
გეოგრაფია,Geography,Georgian
პოლიტიკა,Politics,Georgian
ეკონომიკა,Economics,Georgian
სამართალი,Law,Georgian
ფილოსოფია,Philosophy,Georgian
ფსიქოლოგია,Psychology,Georgian
განათლება,Education,Georgian
სკოლა,School,Georgian
მასწავლებელი,Teacher,Georgian
სტუდენტი,Student,Georgian
გამოცდა,Exam,Georgian
ცოდნა,Knowledge,Georgian
უნარი,Skill,Georgian
გამოცდილება,Experience,Georgian
კარიერა,Career,Georgian
სამუშაო,Work,Georgian
სამსახური,Service,Georgian
ხელფასი,Salary,Georgian
დასვენება,Vacation,Georgian
მოგზაურობა,Travel,Georgian
ტურიზმი,Tourism,Georgian
კულტურული,Cultural,Georgian
სპორტული,Sports,Georgian
ხელოვნური,Artificial,Georgian
ბუნებრივი,Natural,Georgian
ტექნოლოგია,Technology,Georgian
ინჟინერია,Engineering,Georgian
კომპიუტერი,Computer,Georgian
ინტერნეტი,Internet,Georgian
პროგრამა,Program,Georgian
აპლიკაცია,Application,Georgian
ვებსაიტი,Website,Georgian
სოციალური,Social,Georgian
მედია,Media,Georgian
ტელევიზია,Television,Georgian
რადიო,Radio,Georgian
გაზეთი,Newspaper,Georgian
ჟურნალი,Magazine,Georgian
წიგნი,Book,Georgian
სტატია,Article,Georgian
ინფორმაცია,Information,Georgian
ახალი,New,Georgian
ძველი,Old,Georgian
დიდი,Big,Georgian
პატარა,Small,Georgian
ლამაზი,Beautiful,Georgian
მახინჯი,Ugly,Georgian
ჭკვიანი,Smart,Georgian
სულელი,Foolish,Georgian
ძლიერი,Strong,Georgian
სუსტი,Weak,Georgian
მდიდარი,Rich,Georgian
ღარიბი,Poor,Georgian
ბედნიერი,Happy,Georgian
უბედური,Unhappy,Georgian
მშვიდი,Calm,Georgian
Apfel,apple,German
Hund,dog,German
Katze,cat,German
Haus,house,German
Auto,car,German
Buch,book,German
Tisch,table,German
Stuhl,chair,German
Wasser,water,German
Brot,bread,German
Blume,flower,German
Baum,tree,German
Sonne,sun,German
Mond,moon,German
Stern,star,German
Himmel,sky,German
Erde,earth,German
Feuer,fire,German
Luft,air,German
Freund,friend,German
Feind,enemy,German
Kind,child,German
Schule,school,German
Spiel,game,German
Arbeit,work,German
Zeit,time,German
Tag,day,German
Nacht,night,German
Jahr,year,German
Woche,week,German
Monat,month,German
Geld,money,German
Liebe,love,German
Hass,hate,German
Freude,joy,German
Trauer,sorrow,German
Glück,happiness,German
Pech,bad luck,German
Gesundheit,health,German
Krankheit,illness,German
Essen,food,German
Trinken,drink,German
Schlafen,to sleep,German
Laufen,to run,German
Sprechen,to speak,German
Hören,to hear,German
Sehen,to see,German
Denken,to think,German
Fragen,to ask,German
Antworten,to answer,German
Geben,to give,German
Nehmen,to take,German
Kommen,to come,German
Gehen,to go,German
Bleiben,to stay,German
Finden,to find,German
Machen,to make,German
Arbeiten,to work,German
Spielen,to play,German
Lernen,to learn,German
Verstehen,to understand,German
Lieben,to love,German
Hassen,to hate,German
Warten,to wait,German
Reisen,to travel,German
Kaufen,to buy,German
Verkaufen,to sell,German
Suchen,to search,German
Fahren,to drive,German
Fliegen,to fly,German
Schwimmen,to swim,German
Tanzen,to dance,German
Lachen,to laugh,German
Weinen,to cry,German
Rufen,to call,German
Schließen,to close,German
Öffnen,to open,German
Beginnen,to begin,German
Beenden,to end,German
Sitzen,to sit,German
Stehen,to stand,German
Liegen,to lie,German
Fühlen,to feel,German
Senden,to send,German
Empfangen,to receive,German
Erklären,to explain,German
Beschreiben,to describe,German
Vergessen,to forget,German
Erinnern,to remember,German
Wählen,to choose,German
Entscheiden,to decide,German
Glauben,to believe,German
Wissen,to know,German
Mögen,to like,German
Sprechen,to speak,German
Springen,to jump,German
Sitzen,to sit,German
Stehen,to stand,German
Fahren,to drive,German
Fliegen,to fly,German
Schwimmen,to swim,German
Tanzen,to dance,German
Weinen,to cry,German
Rufen,to call,German
Schließen,to close,German
Öffnen,to open,German
Beginnen,to begin,German
Beenden,to end,German
Senden,to send,German
Empfangen,to receive,German
Erklären,to explain,German
Beschreiben,to describe,German
Vergessen,to forget,German
Erinnern,to remember,German
Wählen,to choose,German
Entscheiden,to decide,German
Glauben,to believe,German
Wissen,to know,German
Mögen,to like,German
Springen,to jump,German
Sitzen,to sit,German
Stehen,to stand,German
Fahren,to drive,German
Fliegen,to fly,German
Schwimmen,to swim,German
Tanzen,to dance,German
Rufen,to call,German
Schließen,to close,German
Öffnen,to open,German
Beginnen,to begin,German
Beenden,to end,German
Senden,to send,German
Empfangen,to receive,German
Erklären,to explain,German
Beschreiben,to describe,German
Vergessen,to forget,German
Erinnern,to remember,German
Wählen,to choose,German
Entscheiden,to decide,German
Glauben,to believe,German
Wissen,to know,German
Mögen,to like,German
Sprechen,to speak,German
Sitzen,to sit,German
Stehen,to stand,German
Liegen,to lie,German
Fahren,to drive,German
Fliegen,to fly,German
Schwimmen,to swim,German
Tanzen,to dance,German
Schließen,to close,German
Öffnen,to open,German
Beginnen,to begin,German
Beenden,to end,German
Senden,to send,German
Empfangen,to receive,German
Erklären,to explain,German
Beschreiben,to describe,German
Vergessen,to forget,German
Erinnern,to remember,German
Wählen,to choose,German
Entscheiden,to decide,German
Glauben,to believe,German
Wissen,to know,German
Mögen,to like,German
Sprechen,to speak,German
Springen,to jump,German
Sitzen,to sit,German
Stehen,to stand,German
Fahren,to drive,German
Fliegen,to fly,German
Schwimmen,to swim,German
Tanzen,to dance,German
Öffnen,to open,German
Beginnen,to begin,German
Beenden,to end,German
Senden,to send,German
Empfangen,to receive,German
Erklären,to explain,German
Beschreiben,to describe,German
Vergessen,to forget,German
Erinnern,to remember,German
Wählen,to choose,German
Entscheiden,to decide,German
Glauben,to believe,German
Wissen,to know,German
Mögen,to like,German
Brauchen,to need,German
Helfen,to help,German
Zeigen,to show,German
Abellón,Bumblebee,Gallician
Acordo,Agreement,Gallician
Aíre,Air,Gallician
Amigo,Friend,Gallician
Andar,To walk,Gallician
Auga,Water,Gallician
Bala,Bullet,Gallician
Barco,Boat,Gallician
Base,Base,Gallician
Beleza,Beauty,Gallician
Bico,Beak,Gallician
Blusa,Blouse,Gallician
Bosque,Forest,Gallician
Camiña,Path,Gallician
Cansado,Tired,Gallician
Carro,Car,Gallician
Casa,House,Gallician
Cego,Blind,Gallician
Chave,Key,Gallician
Cima,Top,Gallician
Cociña,Kitchen,Gallician
Colina,Hill,Gallician
Comida,Food,Gallician
Como,How,Gallician
Corazón,Heart,Gallician
Creer,To believe,Gallician
Días,Days,Gallician
Dente,Tooth,Gallician
Dúbida,Doubt,Gallician
Escola,School,Gallician
Estrela,Star,Gallician
Fogo,Fire,Gallician
Fruta,Fruit,Gallician
Galego,Galician,Gallician
Gato,Cat,Gallician
Garza,Heron,Gallician
Gente,People,Gallician
Gota,Drop,Gallician
Hoxe,Today,Gallician
Lúa,Moon,Gallician
Lume,Light,Gallician
Mar,Sea,Gallician
Morte,Death,Gallician
Música,Music,Gallician
Nai,Mother,Gallician
Nome,Name,Gallician
Oso,Bear,Gallician
Pazo,Palace,Gallician
Peixe,Fish,Gallician
Pensa,To think,Gallician
Primavera,Spring,Gallician
Profe,Teacher,Gallician
Rato,Mouse,Gallician
Rosa,Rose,Gallician
Salón,Living room,Gallician
Saúde,Health,Gallician
Serra,Mountain,Gallician
Sol,Sun,Gallician
Tarde,Afternoon,Gallician
Tempo,Time,Gallician
Terra,Earth,Gallician
Tristeza,Sadness,Gallician
Tren,Train,Gallician
Verde,Green,Gallician
Vento,Wind,Gallician
Vino,Wine,Gallician
Xente,People,Gallician
Xoia,Jewels,Gallician
Acordar,To remember,Gallician
Afortunado,Lucky,Gallician
Alumnado,Students,Gallician
Amar,To love,Gallician
Apuntar,To point,Gallician
Aventura,Adventure,Gallician
Barrio,Neighborhood,Gallician
Beira,Shore,Gallician
Benvido,Welcome,Gallician
Botón,Button,Gallician
Campo,Field,Gallician
Camiña,Path,Gallician
Canto,Song,Gallician
Cedeira,A town,Gallician
Chea,Sister,Gallician
Chuvia,Rain,Gallician
Cometa,Comet,Gallician
Corto,Short,Gallician
Crónicas,Chronicles,Gallician
Cupón,Coupon,Gallician
Dálle,Give it,Gallician
Decir,To say,Gallician
Dente,Tooth,Gallician
Encontro,Meeting,Gallician
Esperanza,Hope,Gallician
Estudo,Study,Gallician
Faro,Lighthouse,Gallician
Fósforo,Matchstick,Gallician
Frío,Cold,Gallician
Gañar,To win,Gallician
Gato,Cat,Gallician
Grado,Degree,Gallician
Guerra,War,Gallician
Igual,Equal,Gallician
Isla,Island,Gallician
Lente,Lens,Gallician
Lóstrego,Lightning,Gallician
Mente,Mind,Gallician
Mercado,Market,Gallician
Múxico,Music,Gallician
Nube,Cloud,Gallician
Obra,Work,Gallician
Océano,Ocean,Gallician
Outeiro,Hill,Gallician
Páxina,Page,Gallician
Pernocta,Overnight,Gallician
Pía,Pious,Gallician
Pluma,Feather,Gallician
Poza,Pond,Gallician
Prezo,Price,Gallician
Queda,To remain,Gallician
Rúa,Street,Gallician
Sal,Salt,Gallician
Sombra,Shadow,Gallician
Terrazo,Terrace,Gallician
Toalla,Towel,Gallician
Viaxe,Journey,Gallician
Viseira,Visor,Gallician
Xira,Tour,Gallician
Abrochar,To fasten,Gallician
Acordeón,Accordion,Gallician
Adicional,Additional,Gallician
Atraer,To attract,Gallician
Barato,Cheap,Gallician
Bolea,Bulging,Gallician
Carrete,Reel,Gallician
Chuches,Sweets,Gallician
Ciclón,Cyclone,Gallician
Cita,Appointment,Gallician
Comunidade,Community,Gallician
Conduto,Pipe,Gallician
Coñecido,Known,Gallician
Debuxo,Drawing,Gallician
Despedida,Farewell,Gallician
Emoción,Emotion,Gallician
Enxoval,Trunk,Gallician
Esperto,Clever,Gallician
Fenda,Crack,Gallician
Folleto,Leaflet,Gallician
Fronteira,Border,Gallician
Garabato,Scribble,Gallician
Golpe,Blow,Gallician
Granxa,Farm,Gallician
Grúa,Crane,Gallician
Inscripción,Registration,Gallician
Lume,Fire,Gallician
Máis,More,Gallician
Manteiga,Butter,Gallician
Múduo,Muddy,Gallician
Nacer,To be born,Gallician
Nena,Girl,Gallician
Nube,Cloud,Gallician
Pantalla,Screen,Gallician
Peculiar,Peculiar,Gallician
Pensión,Pension,Gallician
Primavera,Spring,Gallician
Proxecto,Project,Gallician
Razo,Reason,Gallician
Refugio,Shelter,Gallician
Reposición,Restocking,Gallician
Sábana,Sheet,Gallician
Salón,Room,Gallician
Seguridade,Security,Gallician
Sesión,Session,Gallician
Sinal,Sign,Gallician
Sorpresa,Surprise,Gallician
Tren,Train,Gallician
Troita,Trout,Gallician
Usar,To use,Gallician
Vento,Wind,Gallician
Vinte,Twenty,Gallician
Xente,People,Gallician
Xogo,Game,Gallician
Xornal,Newspaper,Gallician
Zapatilla,Slipper,Gallician
Zumo,Juice,Gallician
Aceso,Access,Gallician
Afianzar,To assure,Gallician
Amor,Love,Gallician
Apreto,Tight,Gallician
Botella,Bottle,Gallician
Cabalo,Horse,Gallician
Camiseta,T-shirt,Gallician
Casa,House,Gallician
Chave,Key,Gallician
Coche,Car,Gallician
Colección,Collection,Gallician
Composición,Composition,Gallician
Contido,Content,Gallician
Crase,Twist,Gallician
Desconto,Discount,Gallician
Entrega,Delivery,Gallician
Erro,Error,Gallician
Exercicio,Exercise,Gallician
Factor,Factor,Gallician
Fósil,Fossil,Gallician
Garaxe,Garage,Gallician
Informe,Report,Gallician
Límite,Limit,Gallician
Mensaxe,Message,Gallician
Moito,Much,Gallician
Nave,Ship,Gallician
Opción,Option,Gallician
Pasa,Pass,Gallician
Produto,Product,Gallician
Proba,Test,Gallician
Renda,Rent,Gallician
Reserva,Reservation,Gallician
Solución,Solution,Gallician
Superficie,Surface,Gallician
Traballo,Work,Gallician
Transporte,Transport,Gallician
Último,Last,Gallician
Valente,Brave,Gallician
Vinte,Twenty,Gallician
Xente,People,Gallician
Xuízo,Judgment,Gallician
Abarcar,To cover,Gallician
Acertar,To hit,Gallician
Apretar,To squeeze,Gallician
Arredor,Around,Gallician
Asignar,To assign,Gallician
Contar,To count,Gallician
Corrente,Current,Gallician
Decidir,To decide,Gallician
Enxergar,To see,Gallician
Estrada,Road,Gallician
Habilitar,To enable,Gallician
Ilusión,Illusion,Gallician
અબજ,Billion,Gujarati
આગ,Fire,Gujarati
આકાર,Shape,Gujarati
આઘાત,Shock,Gujarati
આધાર,Support,Gujarati
આયુષ્ય,Lifespan,Gujarati
બધી,All,Gujarati
બાલ,Child,Gujarati
બીલ,Bill,Gujarati
ગરમ,Hot,Gujarati
ઘર,House,Gujarati
ગુરુ,Teacher,Gujarati
ગુલાબ,Rose,Gujarati
પેટ,Stomach,Gujarati
પીણું,Drink,Gujarati
લંબાઇ,Length,Gujarati
કાળો,Black,Gujarati
કલા,Art,Gujarati
કેટલાક,Some,Gujarati
ક્રિકેટ,Cricket,Gujarati
